customer_id,customer_age,account_age_days,total_purchases,avg_order_value,days_since_last_purchase,website_visits,email_open_rate,support_tickets,product_categories_browsed,avg_session_duration_min,loyalty_program,discount_usage,review_count,payment_failures,return_rate,mobile_usage_pct,channel,churned
3199-XGZCY,35,240,3.0,150.5,158,24,65,2,2.0,12.62627510674653,0,0,1.0,2,8.4,75,app,0
3785-KTYSH,35,1590,18.0,49.2,68,159,35,0,10.0,11.63885226946959,1,1,9.0,0,0.0,75,mobile,0
6814-ZPWFQ,65,1530,17.0,50.0,72,153,35,0,10.0,9.073106746829863,1,3,8.0,0,0.0,75,mobile,0
4063-EIKNQ,35,330,4.0,41.9,152,33,35,0,2.75,20.606761030226917,0,0,2.0,0,7.8,75,mobile,0
6993-YCOBK,35,1800,20.0,221.2,54,180,65,0,10.0,15.653040569327354,1,0,10.0,2,0.0,75,app,0
5206-HPJKM,35,510,6.0,111.0,140,51,65,0,4.25,23.11532559041092,0,0,3.0,0,6.6,75,web,0
7587-RZNME,35,90,1.0,86.6,168,9,65,3,1.0,15.911712465018223,0,0,0.0,1,9.4,75,web,1
0748-RDGGM,35,2100,23.0,219.0,34,200,65,0,10.0,14.692389330015319,1,3,10.0,0,0.0,75,app,1
8393-JMVMB,35,30,0.0,38.9,172,3,35,5,1.0,22.662432047030773,0,0,0.0,0,9.8,75,mobile,0
5019-GQVCR,65,1290,14.0,169.7,88,129,65,0,10.0,36.33370937779961,0,0,7.0,1,1.4000000000000004,75,app,0
6036-TTFYU,35,480,5.0,39.2,142,48,35,0,4.0,28.41937793012822,0,0,3.0,0,6.8,75,mobile,0
2550-AEVRU,35,1710,19.0,106.9,60,171,35,0,10.0,22.78419478775519,1,5,10.0,2,0.0,75,web,0
0969-RGKCU,35,1110,12.0,39.6,100,111,35,0,9.25,27.480465998545107,1,0,6.0,0,2.5999999999999996,75,mobile,0
0378-CJKPV,35,2160,24.0,224.2,30,200,35,0,10.0,22.020128750544327,1,2,10.0,0,0.0,75,app,0
4706-AXVKM,65,330,4.0,169.6,152,33,65,1,2.75,8.73683176465258,0,0,2.0,0,7.8,75,app,1
5889-JTMUL,65,1500,17.0,190.1,74,150,65,0,10.0,24.121074602946834,0,0,8.0,0,0.0,75,app,1
9026-RNUJS,65,150,2.0,100.7,164,15,35,2,1.25,22.5406067499959,0,0,1.0,2,9.0,75,web,1
3746-EUBYR,35,30,0.0,149.2,172,3,65,2,1.0,25.668341896902277,0,0,0.0,0,9.8,75,app,1
2332-EFBJY,35,480,5.0,39.4,142,48,65,0,4.0,15.616923528988362,0,0,3.0,0,6.8,75,mobile,1
2880-FPNAE,65,60,1.0,148.4,170,6,65,6,1.0,26.938164698450016,0,0,0.0,2,9.6,75,app,0
1703-MGIAB,35,510,6.0,138.0,140,51,65,0,4.25,12.990137628588224,0,0,3.0,0,6.6,75,web,0
4311-QTTAI,35,480,5.0,38.7,142,48,35,0,4.0,20.126250955882046,1,3,3.0,0,6.8,75,mobile,0
9474-PHLYD,35,450,5.0,118.9,144,45,65,0,3.75,19.131149981664887,0,0,2.0,0,7.0,75,web,1
4318-RAJVY,35,300,3.0,39.6,154,30,65,1,2.5,7.708878905358166,1,1,2.0,0,8.0,75,mobile,0
2165-VOEGB,35,1380,15.0,210.4,82,138,65,0,10.0,16.189940225494574,1,4,8.0,0,0.8000000000000007,75,app,1
3612-YUNGG,35,1920,21.0,218.4,46,192,65,0,10.0,22.437594796433643,1,1,10.0,0,0.0,75,app,0
2254-DLXRI,35,30,0.0,158.3,172,3,65,2,1.0,16.32749857674683,0,0,0.0,0,9.8,75,app,0
5062-CJJKH,35,750,8.0,107.3,124,75,35,0,6.25,29.634805511019263,1,2,4.0,0,5.0,75,web,0
9028-LIHRP,35,2130,24.0,200.4,32,200,35,0,10.0,20.635653176821286,1,2,10.0,0,0.0,75,app,0
2219-MVUSO,35,240,3.0,90.3,158,24,65,1,2.0,17.667483247633886,0,0,1.0,0,8.4,75,web,1
1053-MXTTK,35,2160,24.0,217.3,30,200,65,0,10.0,26.985476909909398,1,2,10.0,0,0.0,75,app,0
1530-ZTDOZ,35,1470,16.0,81.3,76,147,35,0,10.0,16.7921083762325,0,0,8.0,0,0.1999999999999993,25,web,0
1301-LOPVR,35,870,10.0,110.7,116,87,65,0,7.25,13.350488149319403,1,1,5.0,0,4.2,25,web,0
0853-TWRVK,35,2160,24.0,211.2,30,200,35,0,10.0,22.994869421677006,1,7,10.0,0,0.0,75,app,0
8914-RBTSB,35,930,10.0,187.6,112,93,35,0,7.75,12.561768392658278,0,0,5.0,0,3.8,75,app,1
6212-ATMLK,35,1500,17.0,191.4,74,150,65,0,10.0,16.426225140764632,0,0,8.0,1,0.0,75,app,0
8200-LGKSR,35,2130,24.0,166.4,32,200,35,0,10.0,19.483625568505158,1,0,10.0,0,0.0,75,web,0
1568-BEKZM,65,2100,23.0,180.1,34,200,35,0,10.0,17.600176368844323,1,4,10.0,0,0.0,75,web,0
0670-ANMUU,35,2130,24.0,195.3,32,200,35,0,10.0,45.58645270553937,1,2,10.0,0,0.0,75,app,0
6897-RWMUB,35,1830,20.0,136.1,52,183,65,0,10.0,22.093242332418725,1,2,10.0,0,0.0,75,web,0
0963-ZBDRN,35,960,11.0,192.4,110,96,65,0,8.0,18.55886823679477,0,0,5.0,0,3.5999999999999996,75,app,1
7594-RQHXR,35,30,0.0,159.2,172,3,65,1,1.0,15.763143181459135,0,0,0.0,3,9.8,75,app,1
6999-CHVCF,35,2040,23.0,204.2,38,200,65,0,10.0,21.477615284945966,1,3,10.0,0,0.0,75,app,0
6134-KWTBV,35,1860,21.0,46.8,50,186,35,0,10.0,9.727691003331257,1,1,10.0,0,0.0,75,mobile,0
1077-HUUJM,35,210,2.0,142.1,160,21,65,2,1.75,27.356417305428057,0,0,1.0,2,8.6,75,app,0
6331-EWIEB,35,600,7.0,170.5,134,60,65,0,5.0,11.086124519033017,0,0,3.0,0,6.0,75,app,1
0895-LNKRC,35,180,2.0,38.9,162,18,35,0,1.5,21.29869514083459,1,0,1.0,0,8.8,75,mobile,0
2045-BMBTJ,65,990,11.0,118.9,108,99,65,0,8.25,18.21613208376256,0,0,6.0,0,3.4000000000000004,25,web,0
8417-GSODA,35,840,9.0,184.4,118,84,35,0,7.0,24.517443020187645,1,1,5.0,0,4.4,75,app,0
5171-EPLKN,35,810,9.0,39.7,120,81,35,0,6.75,19.559981514877844,1,4,4.0,0,4.6,75,mobile,0
4452-QIIEB,35,210,2.0,87.8,160,21,35,4,1.75,22.33374523661484,0,0,1.0,0,8.6,75,web,0
5998-VVEJY,35,780,9.0,161.0,122,78,65,0,6.5,34.26163287311988,0,0,4.0,0,4.8,75,app,1
1624-NALOJ,65,150,2.0,179.6,164,15,65,2,1.25,24.77788293350579,0,0,1.0,0,9.0,75,app,1
6741-EGCBI,65,900,10.0,181.0,114,90,65,0,7.5,17.564880704758224,0,0,5.0,0,4.0,75,app,0
7820-ZYGNY,35,1890,21.0,180.9,48,189,35,0,10.0,13.94325105572991,1,0,10.0,0,0.0,75,app,0
4317-VTEOA,35,30,0.0,101.5,172,3,65,3,1.0,18.231189536375528,0,0,0.0,0,9.8,75,web,1
9677-AVKED,35,1590,18.0,169.2,68,159,65,0,10.0,14.012047749724044,1,0,9.0,0,0.0,75,web,0
1670-SVOWZ,35,420,5.0,179.3,146,42,65,0,3.5,20.105634690320713,0,0,2.0,0,7.2,75,app,1
2227-JRSJX,35,630,7.0,198.3,132,63,65,0,5.25,20.124327986212087,0,0,4.0,0,5.8,75,app,0
9847-HNVGP,35,510,6.0,39.9,140,51,35,0,4.25,11.817152842857775,1,2,3.0,0,6.6,75,mobile,0
6696-YDAYZ,35,480,5.0,41.0,142,48,35,0,4.0,19.931964497795637,1,2,3.0,0,6.8,75,mobile,0
8980-WQFWL,35,1050,12.0,124.2,104,105,65,0,8.75,30.710341467073523,0,0,6.0,2,3.0,75,web,0
1730-ZMAME,65,960,11.0,159.0,110,96,65,0,8.0,19.703439974409484,0,0,5.0,0,3.5999999999999996,75,app,0
6506-EYCNH,35,840,9.0,39.1,118,84,65,0,7.0,16.964559455409923,0,0,5.0,0,4.4,75,mobile,0
4634-JLRJT,35,30,0.0,40.7,172,3,65,1,1.0,24.154842710802807,0,0,0.0,0,9.8,75,mobile,0
9501-UKKNL,35,1770,20.0,103.4,56,177,65,0,10.0,18.356235759106568,0,0,10.0,1,0.0,25,web,0
2560-QTSBS,35,2160,24.0,46.6,30,200,65,0,10.0,18.82115417832261,1,3,10.0,0,0.0,75,mobile,0
7541-YLXCL,35,1080,12.0,130.8,102,108,65,0,9.0,26.985925062439794,1,1,6.0,0,2.8,75,web,1
4795-WRNVT,35,1200,13.0,130.2,94,120,35,0,10.0,14.316922402047584,0,0,7.0,0,2.0,75,web,0
6080-TCMYC,35,1200,13.0,162.4,94,120,65,0,10.0,25.507647958803574,0,0,7.0,1,2.0,75,app,0
0260-ZDLGK,35,270,3.0,145.8,156,27,65,1,2.25,11.619686815033475,0,0,2.0,0,8.2,75,web,1
7860-UXCRM,35,1890,21.0,149.0,48,189,35,0,10.0,35.58742389597448,1,2,10.0,0,0.0,75,web,0
6357-JJPQT,35,90,1.0,161.0,168,9,65,3,1.0,14.449157667689988,0,0,0.0,1,9.4,75,app,0
2292-XQWSV,35,1200,13.0,120.6,94,120,35,0,10.0,19.833489009097047,1,3,7.0,0,2.0,25,web,0
9552-TGUZV,35,240,3.0,150.0,158,24,65,2,2.0,29.08085531435368,0,0,1.0,0,8.4,75,app,0
5913-INRQV,65,1020,11.0,180.3,106,102,35,0,8.5,11.716048191667994,1,2,6.0,0,3.2,75,app,0
8722-NGNBH,35,150,2.0,80.0,164,15,35,2,1.25,16.343217069977495,0,0,1.0,0,9.0,25,web,1
6210-KBBPI,65,270,3.0,198.9,156,27,65,0,2.25,24.855997784600955,0,0,2.0,0,8.2,75,app,1
9643-YBLUR,35,270,3.0,138.1,156,27,65,1,2.25,10.32705095249648,0,0,2.0,0,8.2,75,web,0
8734-FNWVH,35,930,10.0,119.4,112,93,35,0,7.75,22.502719696070432,0,0,5.0,0,3.8,75,web,0
9447-YPTBX,35,1500,17.0,39.7,74,150,65,0,10.0,21.444641417475307,1,0,8.0,0,0.0,75,mobile,0
0133-BMFZO,35,60,1.0,172.5,170,6,65,2,1.0,4.116994469871501,0,0,0.0,2,9.6,75,app,1
6128-CZOMY,35,30,0.0,91.3,172,3,65,0,1.0,9.88974615488648,0,0,0.0,1,9.8,75,web,1
9540-JYROE,35,240,3.0,140.2,158,24,65,4,2.0,9.418426781124232,0,0,1.0,0,8.4,75,app,1
9026-LHEVG,35,270,3.0,81.5,156,27,35,5,2.25,9.068532135756882,0,0,2.0,1,8.2,25,web,0
2260-USTRB,65,60,1.0,140.4,170,6,65,0,1.0,21.120492818528202,0,0,0.0,0,9.6,75,app,1
3656-TKRVZ,35,90,1.0,110.7,168,9,35,0,1.0,15.133751812801547,0,0,0.0,0,9.4,75,web,1
7011-CVEUC,35,750,8.0,191.4,124,75,65,0,6.25,11.342086482270206,0,0,4.0,0,5.0,75,app,0
6185-TASNN,65,30,0.0,92.6,172,3,35,6,1.0,26.09804425976495,0,0,0.0,0,9.8,75,web,0
7925-PNRGI,35,1350,15.0,162.6,84,135,35,0,10.0,29.825920312161262,0,0,8.0,0,1.0,75,web,0
8623-TMRBY,65,1530,17.0,168.4,72,153,65,0,10.0,29.21061909576717,0,0,8.0,0,0.0,75,app,1
1552-CZCLL,35,1650,18.0,40.0,64,165,35,0,10.0,19.864232407552144,0,0,9.0,0,0.0,75,mobile,0
3038-PQIUY,35,1140,13.0,132.3,98,114,65,0,9.5,9.545655036503488,0,0,6.0,0,2.4000000000000004,75,web,0
1501-SGHBW,35,60,1.0,91.7,170,6,35,0,1.0,11.189070912954582,0,0,0.0,0,9.6,75,web,1
9313-CDOGY,35,1140,13.0,39.2,98,114,35,0,9.5,13.00473793319644,0,0,6.0,1,2.4000000000000004,75,mobile,0
8148-BPLZQ,35,1020,11.0,99.6,106,102,65,0,8.5,15.428150715923664,0,0,6.0,1,3.2,75,web,0
2623-DRYAM,35,2100,23.0,203.5,34,200,65,0,10.0,28.942225546681073,1,1,10.0,0,0.0,75,app,0
9987-LUTYD,35,390,4.0,110.3,148,39,35,0,3.25,21.64316019029694,1,0,2.0,0,7.4,75,web,0
3208-YPIOE,35,1170,13.0,150.5,96,117,35,0,9.75,19.49336580793124,0,0,6.0,0,2.2,75,app,1
4488-KQFDT,35,1830,20.0,207.9,52,183,65,0,10.0,20.176403093000236,1,2,10.0,1,0.0,75,app,0
2612-RANWT,35,360,4.0,200.3,150,36,65,1,3.0,25.6087379766667,0,0,2.0,0,7.6,75,app,1
5693-PIPCS,35,1230,14.0,199.3,92,123,65,0,10.0,25.077620448166197,1,2,7.0,0,1.8000000000000007,75,app,0
0491-KAPQG,35,630,7.0,147.4,132,63,65,0,5.25,19.41236136577922,0,0,4.0,2,5.8,75,app,0
1925-LFCZZ,65,1650,18.0,100.1,64,165,65,0,10.0,27.302334221550055,1,0,9.0,0,0.0,25,web,0
8039-EQPIM,35,2070,23.0,120.5,36,200,35,0,10.0,16.441419337086497,1,1,10.0,0,0.0,25,web,0
6900-PXRMS,65,780,9.0,211.5,122,78,35,0,6.5,24.595369099841086,0,0,4.0,3,4.8,75,app,1
8707-RMEZH,65,2070,23.0,174.6,36,200,35,0,10.0,27.053872497659523,1,1,10.0,0,0.0,75,app,0
3346-BRMIS,65,540,6.0,96.7,138,54,65,0,4.5,25.53519032496276,0,0,3.0,1,6.4,25,web,1
3209-ZPKFI,35,1410,16.0,108.5,80,141,35,0,10.0,13.783558121948689,0,0,8.0,2,0.5999999999999996,75,web,0
6479-VDGRK,35,2160,24.0,170.6,30,200,35,0,10.0,17.96312626455725,1,1,10.0,0,0.0,75,web,0
9373-WSLOY,65,990,11.0,100.0,108,99,65,0,8.25,10.136350557747145,0,0,6.0,1,3.4000000000000004,25,web,0
2933-FILNV,35,60,1.0,48.8,170,6,65,0,1.0,12.238152495895324,0,0,0.0,0,9.6,25,web,1
3569-JFODW,35,2160,24.0,181.9,30,200,35,0,10.0,17.592252365915325,1,5,10.0,0,0.0,75,web,0
9819-FBNSV,65,1110,12.0,144.5,100,111,65,0,9.25,19.73888517175933,0,0,6.0,0,2.5999999999999996,75,app,0
9544-PYPSJ,65,1860,21.0,192.2,50,186,65,0,10.0,21.614618500737503,0,0,10.0,0,0.0,75,app,0
1591-XWLGB,35,2130,24.0,39.7,32,200,35,0,10.0,12.155324306558509,1,2,10.0,0,0.0,75,mobile,0
0396-UKGAI,35,690,8.0,110.6,128,69,65,0,5.75,18.389459057727915,0,0,4.0,0,5.4,75,web,0
3243-ZHOHY,35,480,5.0,40.2,142,48,35,0,4.0,25.939723840032894,1,2,3.0,0,6.8,75,mobile,0
5186-EJEGL,35,270,3.0,139.0,156,27,65,3,2.25,20.82756409697504,0,0,2.0,0,8.2,75,web,0
7527-QNRUS,35,510,6.0,50.3,140,51,65,0,4.25,22.85022959594239,1,3,3.0,0,6.6,75,mobile,0
9986-BONCE,35,120,1.0,41.9,166,12,35,2,1.0,19.74340027251904,0,0,1.0,0,9.2,75,mobile,1
2722-JMONI,65,30,0.0,99.1,172,3,65,3,1.0,15.004761092316855,0,0,0.0,1,9.8,75,web,1
2203-GHNWN,35,720,8.0,159.3,126,72,65,0,6.0,13.41602817507063,0,0,4.0,0,5.2,75,app,0
3878-AVSOQ,65,30,0.0,142.5,172,3,65,5,1.0,17.957771348460334,0,0,0.0,1,9.8,75,app,0
3258-SYSWS,65,2160,24.0,227.6,30,200,35,0,10.0,23.743445124436487,1,0,10.0,0,0.0,75,app,0
5296-PSYVW,35,2160,24.0,49.1,30,200,35,0,10.0,14.234417958739737,1,2,10.0,0,0.0,75,mobile,0
6319-QSUSR,35,330,4.0,39.4,152,33,35,5,2.75,16.280410855909015,0,0,2.0,0,7.8,75,mobile,0
4083-EUGRJ,35,270,3.0,40.5,156,27,35,2,2.25,19.378656157709152,0,0,2.0,0,8.2,75,mobile,1
7579-OOPEC,65,60,1.0,100.3,170,6,35,3,1.0,31.674891465071198,0,0,0.0,0,9.6,75,web,1
0512-FLFDW,65,1800,20.0,201.0,54,180,65,0,10.0,21.29758905503181,1,2,10.0,0,0.0,75,app,0
1771-OADNZ,65,870,10.0,191.8,116,87,65,0,7.25,21.093035645474384,0,0,5.0,0,4.2,75,app,1
0487-CRLZF,35,1470,16.0,148.9,76,147,65,0,10.0,17.102149966780566,1,4,8.0,0,0.1999999999999993,75,web,0
2107-FBPTK,65,900,10.0,208.2,114,90,65,0,7.5,32.08473186761193,0,0,5.0,0,4.0,75,app,0
9451-WLYRI,35,1590,18.0,38.1,68,159,35,0,10.0,19.919335682608203,1,3,9.0,0,0.0,75,mobile,0
8219-VYBVI,35,1170,13.0,50.0,96,117,35,0,9.75,26.284475663670676,1,1,6.0,0,2.2,75,mobile,0
1991-VOPLL,35,270,3.0,38.1,156,27,35,6,2.25,13.428364481582427,0,0,2.0,0,8.2,75,mobile,0
9738-QLWTP,35,1170,13.0,163.8,96,117,35,0,9.75,18.59324549572305,1,1,6.0,1,2.2,75,app,0
1016-DJTSV,65,240,3.0,139.4,158,24,65,3,2.0,43.49721322498538,0,0,1.0,1,8.4,75,app,0
9419-IPPBE,35,1530,17.0,180.3,72,153,65,0,10.0,20.086600174731277,1,0,8.0,1,0.0,75,app,0
0174-QRVVY,35,2130,24.0,50.7,32,200,35,0,10.0,16.88364031407845,1,2,10.0,0,0.0,75,mobile,0
5699-BNCAS,65,2130,24.0,49.3,32,200,65,0,10.0,26.61277979261585,1,2,10.0,0,0.0,75,mobile,0
2900-PHPLN,65,2100,23.0,39.1,34,200,65,0,10.0,17.433608125130498,1,0,10.0,0,0.0,75,mobile,0
0612-RTZZA,65,30,0.0,50.5,172,3,35,2,1.0,17.810765208463533,0,0,0.0,2,9.8,25,web,1
8106-GWQOK,35,1140,13.0,120.0,98,114,65,0,9.5,10.432943091455988,1,0,6.0,0,2.4000000000000004,25,web,0
8751-EDEKA,35,840,9.0,179.8,118,84,35,0,7.0,8.883525373596191,0,0,5.0,0,4.4,75,app,0
6878-GGDWG,35,960,11.0,38.8,110,96,35,0,8.0,21.969195411999696,0,0,5.0,0,3.5999999999999996,75,mobile,0
4039-PIMHX,65,1470,16.0,99.6,76,147,35,0,10.0,16.385128531701614,1,1,8.0,0,0.1999999999999993,75,web,0
8450-LUGUK,35,1110,12.0,48.2,100,111,65,0,9.25,23.297112026191733,1,2,6.0,0,2.5999999999999996,75,mobile,0
3604-WLABM,35,300,3.0,108.5,154,30,35,3,2.5,21.469480034332886,0,0,2.0,2,8.0,75,web,0
0795-GMVQO,35,2010,22.0,219.8,40,200,35,0,10.0,19.773697865543962,1,2,10.0,0,0.0,75,app,0
2259-OUUSZ,35,210,2.0,71.0,160,21,65,1,1.75,7.757219713309102,1,1,1.0,0,8.6,25,web,0
1142-IHLOO,35,1530,17.0,175.1,72,153,35,0,10.0,17.851738273890398,1,1,8.0,0,0.0,75,app,0
6410-LEFEN,35,270,3.0,90.3,156,27,35,1,2.25,14.557153818655005,0,0,2.0,0,8.2,75,web,1
4633-MKHYU,35,270,3.0,176.8,156,27,65,4,2.25,14.158721070056622,0,0,2.0,0,8.2,75,app,0
6257-RJOHI,35,120,1.0,101.6,166,12,65,0,1.0,11.565090019302477,0,0,1.0,0,9.2,75,web,0
1545-JFUML,35,2130,24.0,198.0,32,200,65,0,10.0,19.11468388780267,1,0,10.0,1,0.0,75,app,0
3194-ORPIK,35,1500,17.0,168.8,74,150,65,0,10.0,31.695397539179936,0,0,8.0,0,0.0,75,app,1
7826-VVKWT,65,720,8.0,193.1,126,72,65,0,6.0,36.53993081877244,1,0,4.0,2,5.2,75,app,0
1353-GHZOS,35,660,7.0,119.5,130,66,65,0,5.5,14.3863496564368,1,2,4.0,0,5.6,75,web,0
2587-EKXTS,35,1320,15.0,223.0,86,132,65,0,10.0,25.306911754746196,0,0,7.0,1,1.1999999999999993,75,app,0
5442-BXVND,35,990,11.0,48.5,108,99,35,0,8.25,28.852205503797656,0,0,6.0,0,3.4000000000000004,75,mobile,0
8816-VXNZD,35,30,0.0,150.2,172,3,65,6,1.0,15.609703060669414,0,0,0.0,2,9.8,75,app,1
9378-FXTIZ,35,1620,18.0,140.3,66,162,65,0,10.0,24.123748412614333,1,1,9.0,0,0.0,75,web,1
1723-HKXJQ,35,1260,14.0,203.5,90,126,65,0,10.0,27.3666738935946,0,0,7.0,1,1.5999999999999996,75,app,1
7825-GKXMW,35,30,0.0,91.6,172,3,35,2,1.0,11.505571811821138,0,0,0.0,0,9.8,75,web,1
9753-OYLBX,35,30,0.0,41.0,172,3,35,3,1.0,22.27855022164609,0,0,0.0,0,9.8,75,mobile,0
2364-UFROM,35,900,10.0,140.8,114,90,35,0,7.5,13.479383881899992,1,3,5.0,0,4.0,75,web,0
6656-JWRQX,35,30,0.0,61.1,172,3,35,2,1.0,22.576128503602916,0,0,0.0,0,9.8,25,web,0
6473-ULUHT,35,480,5.0,169.8,142,48,35,0,4.0,19.31957740744601,0,0,3.0,0,6.8,75,web,0
1240-KNSEZ,35,30,0.0,40.2,172,3,65,0,1.0,10.695923114324419,0,0,0.0,0,9.8,75,mobile,1
0836-SEYLU,35,270,3.0,81.3,156,27,35,1,2.25,15.221109617098092,0,0,2.0,0,8.2,25,web,1
4433-JCGCG,65,1380,15.0,202.0,82,138,65,0,10.0,14.62599905682595,0,0,8.0,1,0.8000000000000007,75,app,1
3716-BDVDB,35,30,0.0,138.2,172,3,65,4,1.0,27.010881560457932,0,0,0.0,1,9.8,75,app,1
7688-AWMDX,35,2130,24.0,109.0,32,200,35,0,10.0,18.753623418086736,1,0,10.0,0,0.0,75,web,0
2842-BCQGE,35,1290,14.0,150.7,88,129,65,0,10.0,14.212000469063797,0,0,7.0,0,1.4000000000000004,75,app,0
7244-QWYHG,35,1500,17.0,88.9,74,150,65,0,10.0,23.392243698930336,1,1,8.0,0,0.0,25,web,0
5899-MQZZL,35,390,4.0,150.0,148,39,65,0,3.25,17.562451606273775,0,0,2.0,0,7.4,75,app,1
6849-OYAMU,35,570,6.0,200.0,136,57,35,0,4.75,20.6083447970109,1,2,3.0,0,6.2,75,app,1
5312-UXESG,35,1230,14.0,196.1,92,123,35,0,10.0,18.267332557517477,0,0,7.0,0,1.8000000000000007,75,app,0
9488-HGMJH,65,30,0.0,142.3,172,3,65,3,1.0,36.09613036837834,0,0,0.0,1,9.8,75,app,1
6038-GCYEC,35,720,8.0,108.3,126,72,65,0,6.0,20.548460137110666,0,0,4.0,0,5.2,25,web,1
2150-WLKUW,35,1200,13.0,127.8,94,120,35,0,10.0,24.2744824521726,1,1,7.0,0,2.0,75,web,0
7159-FVYPK,35,90,1.0,138.3,168,9,65,3,1.0,26.970239334545678,0,0,0.0,0,9.4,75,web,0
7032-LMBHI,35,1110,12.0,129.3,100,111,35,0,9.25,18.818361493140003,1,1,6.0,0,2.5999999999999996,75,web,0
1150-WFARN,35,2010,22.0,217.5,40,200,65,0,10.0,29.063468820008957,1,5,10.0,0,0.0,75,app,1
6088-BXMRG,35,960,11.0,197.7,110,96,65,0,8.0,25.386399803722913,0,0,5.0,0,3.5999999999999996,75,app,0
3144-AUDBS,35,180,2.0,98.3,162,18,65,5,1.5,9.272395655504706,0,0,1.0,1,8.8,75,web,1
4821-SJHJV,35,960,11.0,179.2,110,96,35,0,8.0,14.964115568904848,0,0,5.0,0,3.5999999999999996,75,app,0
7346-MEDWM,35,1770,20.0,166.5,56,177,65,0,10.0,18.912323553586866,0,0,10.0,2,0.0,75,app,0
1137-DGOWI,35,900,10.0,140.5,114,90,35,0,7.5,19.615927025002534,1,1,5.0,0,4.0,75,web,0
5616-PRTNT,35,600,7.0,38.8,134,60,65,0,5.0,15.734081202155787,0,0,3.0,2,6.0,75,mobile,1
3812-LRZIR,35,810,9.0,49.0,120,81,35,0,6.75,22.059924169481835,1,0,4.0,2,4.6,75,mobile,0
4818-QIUFN,65,600,7.0,158.3,134,60,65,0,5.0,17.403028767666775,0,0,3.0,2,6.0,75,app,1
9483-GCPWE,35,270,3.0,40.2,156,27,35,1,2.25,19.079580841177744,1,4,2.0,0,8.2,75,mobile,0
4227-OJHAL,35,2040,23.0,146.0,38,200,65,0,10.0,17.167576309496948,1,0,10.0,0,0.0,75,web,0
9220-CXRSC,35,2070,23.0,122.8,36,200,35,0,10.0,17.904690841748263,1,0,10.0,0,0.0,75,web,0
4993-JCRGJ,35,780,9.0,168.6,122,78,65,0,6.5,13.734510823219873,0,0,4.0,0,4.8,75,app,0
9537-JALFH,35,2070,23.0,39.8,36,200,35,0,10.0,21.45381418945325,1,2,10.0,0,0.0,75,mobile,0
6698-OXETB,35,330,4.0,40.8,152,33,35,4,2.75,22.991541900821968,1,3,2.0,0,7.8,75,mobile,0
2103-ZRXFN,35,30,0.0,101.5,172,3,35,1,1.0,12.183346848360522,0,0,0.0,0,9.8,75,web,0
3724-BSCVH,35,300,3.0,40.9,154,30,35,1,2.5,15.856842509776166,1,2,2.0,0,8.0,75,mobile,0
4877-TSOFF,35,1650,18.0,151.5,64,165,65,0,10.0,19.520568189274133,1,4,9.0,0,0.0,75,web,0
9209-NWPGU,35,1320,15.0,130.8,86,132,35,0,10.0,31.224414250334252,1,2,7.0,1,1.1999999999999993,75,web,0
6961-VCPMC,65,1380,15.0,160.8,82,138,65,0,10.0,13.668096865852283,0,0,8.0,0,0.8000000000000007,75,app,1
7306-YDSOI,35,2070,23.0,119.5,36,200,65,0,10.0,17.36370406008862,1,1,10.0,0,0.0,75,web,0
5288-AHOUP,65,330,4.0,157.0,152,33,65,1,2.75,16.44370932737095,0,0,2.0,1,7.8,75,app,0
6688-UZPWD,35,330,4.0,204.0,152,33,65,0,2.75,21.053505034745896,0,0,2.0,0,7.8,75,app,1
0655-YDGFJ,35,870,10.0,97.9,116,87,35,0,7.25,13.619207154351031,0,0,5.0,0,4.2,75,web,0
8468-EHYJA,35,1710,19.0,199.3,60,171,65,0,10.0,15.54588899684682,0,0,10.0,0,0.0,75,app,0
6823-SIDFQ,35,840,9.0,36.5,118,84,35,0,7.0,35.747177764324235,1,0,5.0,0,4.4,75,mobile,0
1097-FSPVW,35,1260,14.0,109.1,90,126,35,0,10.0,9.644842383716545,0,0,7.0,0,1.5999999999999996,75,web,0
2839-RFSQE,35,60,1.0,41.3,170,6,35,1,1.0,18.804987190131293,0,0,0.0,0,9.6,75,mobile,1
8328-SKJNO,35,690,8.0,81.3,128,69,35,0,5.75,19.129561877557947,1,2,4.0,0,5.4,25,web,0
7010-ZMVBF,35,540,6.0,40.9,138,54,35,0,4.5,16.63375728014003,0,0,3.0,0,6.4,75,mobile,0
5201-CBWYG,35,1860,21.0,49.6,50,186,35,0,10.0,26.834697500050233,1,2,10.0,0,0.0,75,mobile,0
0968-GSIKN,35,30,0.0,141.6,172,3,65,4,1.0,20.461370761636925,0,0,0.0,0,9.8,75,app,1
1965-DDBWU,35,480,5.0,178.1,142,48,65,0,4.0,32.22490351100161,0,0,3.0,0,6.8,75,app,1
9057-SIHCH,35,90,1.0,193.2,168,9,65,2,1.0,10.623126980689396,0,0,0.0,0,9.4,75,app,1
6352-GIGGQ,35,2010,22.0,177.6,40,200,65,0,10.0,22.02551122172037,1,1,10.0,0,0.0,75,web,0
3635-QQRQD,35,1860,21.0,40.1,50,186,65,0,10.0,20.93554956969876,1,2,10.0,0,0.0,75,mobile,0
6771-XWBDM,35,1710,19.0,209.0,60,171,65,0,10.0,22.67889388306561,0,0,10.0,0,0.0,75,app,1
